path subset label score pred
generated_audio/ljspeech_parallel_wavegan/LJ016-0420_gen.wav test spoof -0.9598382 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_3966.wav test spoof -0.9609376 0
generated_audio/ljspeech_multi_band_melgan/LJ021-0038_gen.wav test spoof -0.96103233 0
generated_audio/ljspeech_multi_band_melgan/LJ008-0071_gen.wav test spoof -0.9512998 0
generated_audio/ljspeech_waveglow/LJ042-0066.wav test spoof -0.95430577 0
generated_audio/ljspeech_melgan_large/LJ007-0086_gen.wav test spoof -0.96645087 0
generated_audio/ljspeech_melgan_large/LJ026-0094_gen.wav test spoof -0.9591566 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_2566.wav test spoof -0.9592192 0
generated_audio/ljspeech_waveglow/LJ032-0016.wav test spoof -0.9978824 0
generated_audio/jsut_parallel_wavegan/BASIC5000_1225_gen.wav test spoof -0.9030281 4
generated_audio/jsut_parallel_wavegan/BASIC5000_0047_gen.wav test spoof -0.8799653 4
generated_audio/ljspeech_waveglow/LJ012-0173.wav test spoof -0.99821836 0
generated_audio/ljspeech_melgan_large/LJ048-0279_gen.wav test spoof -0.9980051 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_13469.wav test spoof -0.9976755 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_12392.wav test spoof -0.99760914 0
generated_audio/ljspeech_hifiGAN/LJ018-0251_generated.wav test spoof -0.99834526 0
generated_audio/jsut_multi_band_melgan/BASIC5000_3293_gen.wav test spoof -0.99416816 4
generated_audio/jsut_parallel_wavegan/BASIC5000_0514_gen.wav test spoof -0.9919333 4
generated_audio/ljspeech_melgan_large/LJ041-0107_gen.wav test spoof -0.9988986 0
generated_audio/ljspeech_melgan_large/LJ007-0112_gen.wav test spoof -0.9984072 0
generated_audio/jsut_parallel_wavegan/BASIC5000_3665_gen.wav test spoof -0.7268222 3
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_7143.wav test spoof -0.9987496 0
generated_audio/ljspeech_waveglow/LJ015-0177.wav test spoof -0.99886996 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_13060.wav test spoof -0.99847335 0
generated_audio/ljspeech_multi_band_melgan/LJ045-0019_gen.wav test spoof -0.9623321 0
generated_audio/ljspeech_hifiGAN/LJ029-0163_generated.wav test spoof -0.96370965 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_15178.wav test spoof -0.96462274 0
generated_audio/ljspeech_waveglow/LJ045-0090.wav test spoof -0.9535167 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_2279.wav test spoof -0.9601274 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_14228.wav test spoof -0.95592195 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_3315.wav test spoof -0.9569435 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_16189.wav test spoof -0.95520365 0
generated_audio/ljspeech_melgan/LJ016-0422_gen.wav test spoof -0.9561417 0
generated_audio/ljspeech_melgan/LJ035-0062_gen.wav test spoof -0.95973504 0
generated_audio/ljspeech_waveglow/LJ044-0069.wav test spoof -0.96118 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_1657.wav test spoof -0.96270853 0
generated_audio/ljspeech_waveglow/LJ007-0088.wav test spoof -0.9607762 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_7028.wav test spoof -0.95771563 0
generated_audio/ljspeech_full_band_melgan/LJ024-0034_gen.wav test spoof -0.9519425 0
generated_audio/ljspeech_waveglow/LJ018-0388.wav test spoof -0.96057004 0
generated_audio/jsut_multi_band_melgan/BASIC5000_2715_gen.wav test spoof -0.95449835 0
generated_audio/ljspeech_parallel_wavegan/LJ028-0295_gen.wav test spoof -0.9613505 0
generated_audio/ljspeech_hifiGAN/LJ006-0173_generated.wav test spoof -0.963456 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_6846.wav test spoof -0.94329494 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_14551.wav test spoof -0.9565989 0
generated_audio/ljspeech_parallel_wavegan/LJ031-0152_gen.wav test spoof -0.9574265 0
generated_audio/ljspeech_waveglow/LJ001-0014.wav test spoof -0.96358836 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_7574.wav test spoof -0.96507293 0
generated_audio/ljspeech_melgan_large/LJ006-0087_gen.wav test spoof -0.9640203 0
generated_audio/ljspeech_parallel_wavegan/LJ017-0087_gen.wav test spoof -0.95870936 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_16081.wav test spoof -0.9601676 0
generated_audio/ljspeech_full_band_melgan/LJ046-0115_gen.wav test spoof -0.9587767 0
generated_audio/ljspeech_multi_band_melgan/LJ040-0019_gen.wav test spoof -0.9529829 0
generated_audio/ljspeech_full_band_melgan/LJ050-0241_gen.wav test spoof -0.9599521 0
generated_audio/ljspeech_hifiGAN/LJ022-0097_generated.wav test spoof -0.9604692 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_11849.wav test spoof -0.9579699 0
generated_audio/ljspeech_multi_band_melgan/LJ006-0257_gen.wav test spoof -0.9525273 0
generated_audio/ljspeech_full_band_melgan/LJ017-0078_gen.wav test spoof -0.9656611 0
generated_audio/ljspeech_parallel_wavegan/LJ032-0149_gen.wav test spoof -0.9634305 0
generated_audio/ljspeech_parallel_wavegan/LJ028-0421_gen.wav test spoof -0.94939107 0
generated_audio/ljspeech_melgan/LJ020-0006_gen.wav test spoof -0.9597545 0
generated_audio/ljspeech_parallel_wavegan/LJ011-0234_gen.wav test spoof -0.9617289 0
generated_audio/ljspeech_multi_band_melgan/LJ018-0220_gen.wav test spoof -0.9572376 0
generated_audio/ljspeech_melgan_large/LJ028-0289_gen.wav test spoof -0.96095294 0
generated_audio/ljspeech_melgan_large/LJ037-0244_gen.wav test spoof -0.96300614 0
generated_audio/ljspeech_melgan_large/LJ050-0231_gen.wav test spoof -0.9654837 0
generated_audio/ljspeech_melgan_large/LJ047-0212_gen.wav test spoof -0.95282733 0
generated_audio/ljspeech_hifiGAN/LJ009-0286_generated.wav test spoof -0.95268786 0
generated_audio/ljspeech_melgan/LJ017-0095_gen.wav test spoof -0.96558094 0
generated_audio/ljspeech_melgan/LJ037-0073_gen.wav test spoof -0.9522163 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_1280.wav test spoof -0.9581137 0
generated_audio/ljspeech_melgan_large/LJ017-0269_gen.wav test spoof -0.95855355 0
generated_audio/ljspeech_hifiGAN/LJ005-0163_generated.wav test spoof -0.99520326 0
generated_audio/ljspeech_melgan/LJ019-0243_gen.wav test spoof -0.9943364 0
generated_audio/ljspeech_hifiGAN/LJ029-0061_generated.wav test spoof -0.9953047 0
