path subset label score pred
wav/hn-sinc-nsf-hifi_LA_D_8716023.wav dev hn-sinc-nsf-hifi -0.9997197 3
wav/waveglow_LA_D_3061471.wav dev waveglow -0.9995708 4
wav/waveglow_LA_T_8758984.wav dev waveglow -0.9995436 4
wav/hn-sinc-nsf-hifi_LA_D_2004845.wav dev hn-sinc-nsf-hifi -0.9996915 3
wav/LA_T_8847275.wav dev bonafide -0.9997633 0
wav/waveglow_LA_D_2149963.wav dev waveglow -0.9995285 4
wav/hn-sinc-nsf_LA_T_7337587.wav dev hn-sinc-nsf -0.9997253 2
wav/hifigan_LA_T_9219481.wav dev hifigan -0.9997124 1
wav/hn-sinc-nsf-hifi_LA_D_3319482.wav dev hn-sinc-nsf-hifi -0.99970967 3
wav/LA_D_7605047.wav dev bonafide -0.99968517 0
wav/LA_T_6708956.wav dev bonafide -0.99970704 0
wav/hifigan_LA_T_9203438.wav dev hifigan -0.9993305 1
wav/hn-sinc-nsf_LA_D_2679014.wav dev hn-sinc-nsf -0.9998331 2
wav/hifigan_LA_T_6240107.wav dev hifigan -0.99930227 1
wav/hifigan_LA_T_9918657.wav dev hifigan -0.99939716 1
wav/waveglow_LA_T_4302417.wav dev waveglow -0.9998634 4
wav/hifigan_LA_D_2412960.wav dev hifigan -0.9990804 1
wav/hn-sinc-nsf-hifi_LA_D_6397937.wav dev hn-sinc-nsf-hifi -0.9991875 3
wav/hn-sinc-nsf-hifi_LA_D_4751390.wav dev hn-sinc-nsf-hifi -0.9988716 3
wav/LA_D_6509046.wav dev bonafide -0.9991374 0
wav/hn-sinc-nsf_LA_T_3324636.wav dev hn-sinc-nsf -0.99935013 2
wav/hn-sinc-nsf-hifi_LA_D_4517590.wav dev hn-sinc-nsf-hifi -0.99913555 3
wav/LA_T_7696598.wav dev bonafide -0.9991431 0
wav/LA_T_9502120.wav dev bonafide -0.9990796 0
wav/waveglow_LA_T_6435392.wav dev waveglow -0.99956805 4
wav/hifigan_LA_T_8807017.wav dev hifigan -0.9996674 1
wav/waveglow_LA_T_2528047.wav dev waveglow -0.9995059 4
wav/waveglow_LA_D_4334876.wav dev waveglow -0.9995321 4
wav/hn-sinc-nsf_LA_T_7566003.wav dev hn-sinc-nsf -0.9997969 2
wav/LA_D_5701193.wav dev bonafide -0.9996724 0
wav/LA_D_2906873.wav dev bonafide -0.99964833 0
wav/hn-sinc-nsf-hifi_LA_D_2223225.wav dev hn-sinc-nsf-hifi -0.999744 3
wav/waveglow_LA_D_3224671.wav dev waveglow -0.99973065 4
wav/hifigan_LA_D_4789150.wav dev hifigan -0.9970366 1
wav/hifigan_LA_D_9042964.wav dev hifigan -0.99748385 1
wav/LA_T_5596732.wav dev bonafide -0.999332 0
wav/LA_T_9634249.wav dev bonafide -0.999243 0
wav/hn-sinc-nsf_LA_T_7597238.wav dev hn-sinc-nsf -0.9996959 2
wav/hifigan_LA_T_2101210.wav dev hifigan -0.99736637 1
wav/hifigan_LA_D_2059154.wav dev hifigan -0.99742365 1
wav/LA_D_4523147.wav dev bonafide -0.99933213 0
wav/waveglow_LA_D_7919190.wav dev waveglow -0.99934894 4
wav/hn-sinc-nsf_LA_D_2459993.wav dev hn-sinc-nsf -0.99945515 2
wav/hn-sinc-nsf-hifi_LA_T_8536928.wav dev hn-sinc-nsf-hifi -0.99941695 3
wav/LA_T_9192060.wav dev bonafide -0.9992262 0
wav/hn-sinc-nsf_LA_T_6657121.wav dev hn-sinc-nsf -0.99950385 2
wav/waveglow_LA_D_1240976.wav dev waveglow -0.9993899 4
wav/LA_D_3549588.wav dev bonafide -0.9989895 0
wav/hn-sinc-nsf-hifi_LA_T_6396662.wav dev hn-sinc-nsf-hifi -0.99726295 3
wav/hn-sinc-nsf_LA_T_7490764.wav dev hn-sinc-nsf -0.9967943 2
wav/hn-sinc-nsf_LA_T_4146672.wav dev hn-sinc-nsf -0.99712616 2
wav/hn-sinc-nsf-hifi_LA_T_4817040.wav dev hn-sinc-nsf-hifi -0.99741226 3
wav/hifigan_LA_D_3882050.wav dev hifigan -0.99814415 1
wav/hn-sinc-nsf_LA_D_1480186.wav dev hn-sinc-nsf -0.99637526 2
wav/hn-sinc-nsf_LA_T_5458231.wav dev hn-sinc-nsf -0.9971017 2
wav/hifigan_LA_T_4980341.wav dev hifigan -0.99755895 1
wav/waveglow_LA_D_1130470.wav dev waveglow -0.9988772 4
wav/hn-sinc-nsf-hifi_LA_D_7473394.wav dev hn-sinc-nsf-hifi -0.9889848 3
wav/hn-sinc-nsf-hifi_LA_D_3792397.wav dev hn-sinc-nsf-hifi -0.9892564 3
wav/hn-sinc-nsf-hifi_LA_T_1284700.wav dev hn-sinc-nsf-hifi -0.9906974 3
wav/waveglow_LA_T_8503822.wav dev waveglow -0.9986945 4
wav/hn-sinc-nsf-hifi_LA_D_5554369.wav dev hn-sinc-nsf-hifi -0.98823357 3
wav/hn-sinc-nsf_LA_D_5604212.wav dev hn-sinc-nsf -0.99781466 2
wav/hn-sinc-nsf-hifi_LA_D_5056218.wav dev hn-sinc-nsf-hifi -0.9882918 3
wav/hn-sinc-nsf-hifi_LA_T_1459702.wav dev hn-sinc-nsf-hifi -0.99948287 3
wav/hn-sinc-nsf_LA_D_1091602.wav dev hn-sinc-nsf -0.9997664 2
wav/waveglow_LA_T_8914289.wav dev waveglow -0.99982786 4
wav/LA_T_6246443.wav dev bonafide -0.99966526 0
wav/hn-sinc-nsf-hifi_LA_D_3892057.wav dev hn-sinc-nsf-hifi -0.9994869 3
