path subset label score pred
wav/hn-sinc-nsf-hifi_LA_D_8716023.wav dev hn-sinc-nsf-hifi -0.9994784 3
wav/waveglow_LA_D_3061471.wav dev waveglow -0.99883026 4
wav/waveglow_LA_T_8758984.wav dev waveglow -0.998949 4
wav/hn-sinc-nsf-hifi_LA_D_2004845.wav dev hn-sinc-nsf-hifi -0.99941504 3
wav/LA_T_8847275.wav dev bonafide -0.99942696 0
wav/waveglow_LA_D_2149963.wav dev waveglow -0.99883527 4
wav/hn-sinc-nsf_LA_T_7337587.wav dev hn-sinc-nsf -0.99970055 2
wav/hifigan_LA_T_9219481.wav dev hifigan -0.99956614 1
wav/hn-sinc-nsf-hifi_LA_D_3319482.wav dev hn-sinc-nsf-hifi -0.9995184 3
wav/LA_D_7605047.wav dev bonafide -0.9993755 0
wav/LA_T_6708956.wav dev bonafide -0.999421 0
wav/hifigan_LA_T_9203438.wav dev hifigan -0.9984402 1
wav/hn-sinc-nsf_LA_D_2679014.wav dev hn-sinc-nsf -0.99984264 2
wav/hifigan_LA_T_6240107.wav dev hifigan -0.9984353 1
wav/hifigan_LA_T_9918657.wav dev hifigan -0.99847394 1
wav/waveglow_LA_T_4302417.wav dev waveglow -0.99971 4
wav/hifigan_LA_D_2412960.wav dev hifigan -0.9982576 1
wav/hn-sinc-nsf-hifi_LA_D_6397937.wav dev hn-sinc-nsf-hifi -0.9982827 3
wav/hn-sinc-nsf-hifi_LA_D_4751390.wav dev hn-sinc-nsf-hifi -0.9983115 3
wav/LA_D_6509046.wav dev bonafide -0.9977375 0
wav/hn-sinc-nsf_LA_T_3324636.wav dev hn-sinc-nsf -0.9993581 2
wav/hn-sinc-nsf-hifi_LA_D_4517590.wav dev hn-sinc-nsf-hifi -0.9980494 3
wav/LA_T_7696598.wav dev bonafide -0.9977543 0
wav/LA_T_9502120.wav dev bonafide -0.9977581 0
wav/waveglow_LA_T_6435392.wav dev waveglow -0.9989693 4
wav/hifigan_LA_T_8807017.wav dev hifigan -0.99953175 1
wav/waveglow_LA_T_2528047.wav dev waveglow -0.9989926 4
wav/waveglow_LA_D_4334876.wav dev waveglow -0.9989945 4
wav/hn-sinc-nsf_LA_T_7566003.wav dev hn-sinc-nsf -0.9997719 2
wav/LA_D_5701193.wav dev bonafide -0.9992243 0
wav/LA_D_2906873.wav dev bonafide -0.99906904 0
wav/hn-sinc-nsf-hifi_LA_D_2223225.wav dev hn-sinc-nsf-hifi -0.9996007 3
wav/waveglow_LA_D_3224671.wav dev waveglow -0.9990753 4
wav/hifigan_LA_D_4789150.wav dev hifigan -0.99413514 1
wav/hifigan_LA_D_9042964.wav dev hifigan -0.9946672 1
wav/LA_T_5596732.wav dev bonafide -0.9989524 0
wav/LA_T_9634249.wav dev bonafide -0.99890316 0
wav/hn-sinc-nsf_LA_T_7597238.wav dev hn-sinc-nsf -0.9996038 2
wav/hifigan_LA_T_2101210.wav dev hifigan -0.994487 1
wav/hifigan_LA_D_2059154.wav dev hifigan -0.99433845 1
wav/LA_D_4523147.wav dev bonafide -0.9979977 0
wav/waveglow_LA_D_7919190.wav dev waveglow -0.9987857 4
wav/hn-sinc-nsf_LA_D_2459993.wav dev hn-sinc-nsf -0.9990526 2
wav/hn-sinc-nsf-hifi_LA_T_8536928.wav dev hn-sinc-nsf-hifi -0.99873775 3
wav/LA_T_9192060.wav dev bonafide -0.99812824 0
wav/hn-sinc-nsf_LA_T_6657121.wav dev hn-sinc-nsf -0.9990797 2
wav/waveglow_LA_D_1240976.wav dev waveglow -0.99870336 4
wav/LA_D_3549588.wav dev bonafide -0.9982785 0
wav/hn-sinc-nsf-hifi_LA_T_6396662.wav dev hn-sinc-nsf-hifi -0.99631625 3
wav/hn-sinc-nsf_LA_T_7490764.wav dev hn-sinc-nsf -0.9943547 2
wav/hn-sinc-nsf_LA_T_4146672.wav dev hn-sinc-nsf -0.99544466 2
wav/hn-sinc-nsf-hifi_LA_T_4817040.wav dev hn-sinc-nsf-hifi -0.99381506 3
wav/hifigan_LA_D_3882050.wav dev hifigan -0.9967098 1
wav/hn-sinc-nsf_LA_D_1480186.wav dev hn-sinc-nsf -0.9941298 2
wav/hn-sinc-nsf_LA_T_5458231.wav dev hn-sinc-nsf -0.99441576 2
wav/hifigan_LA_T_4980341.wav dev hifigan -0.99709976 1
wav/waveglow_LA_D_1130470.wav dev waveglow -0.99614173 4
wav/hn-sinc-nsf-hifi_LA_D_7473394.wav dev hn-sinc-nsf-hifi -0.9846147 3
wav/hn-sinc-nsf-hifi_LA_D_3792397.wav dev hn-sinc-nsf-hifi -0.9845671 3
wav/hn-sinc-nsf-hifi_LA_T_1284700.wav dev hn-sinc-nsf-hifi -0.982101 3
wav/waveglow_LA_T_8503822.wav dev waveglow -0.99707174 4
wav/hn-sinc-nsf-hifi_LA_D_5554369.wav dev hn-sinc-nsf-hifi -0.98348516 3
wav/hn-sinc-nsf_LA_D_5604212.wav dev hn-sinc-nsf -0.9965544 2
wav/hn-sinc-nsf-hifi_LA_D_5056218.wav dev hn-sinc-nsf-hifi -0.9830404 3
wav/hn-sinc-nsf-hifi_LA_T_1459702.wav dev hn-sinc-nsf-hifi -0.99863917 3
wav/hn-sinc-nsf_LA_D_1091602.wav dev hn-sinc-nsf -0.99969363 2
wav/waveglow_LA_T_8914289.wav dev waveglow -0.99962044 4
wav/LA_T_6246443.wav dev bonafide -0.9993236 0
wav/hn-sinc-nsf-hifi_LA_D_3892057.wav dev hn-sinc-nsf-hifi -0.9988193 3
wav/LA_D_1412552.wav dev bonafide -0.99934846 0
wav/hn-sinc-nsf-hifi_LA_D_7230566.wav dev hn-sinc-nsf-hifi -0.9988072 3
wav/hifigan_LA_T_9206457.wav dev hifigan -0.99939275 1
wav/LA_D_6068075.wav dev bonafide -0.9989767 0
wav/hifigan_LA_T_3395385.wav dev hifigan -0.9978283 1
wav/hifigan_LA_D_3163255.wav dev hifigan -0.998235 1
wav/hn-sinc-nsf_LA_D_2850598.wav dev hn-sinc-nsf -0.9994056 2
wav/LA_D_6549373.wav dev bonafide -0.9987293 0
wav/hn-sinc-nsf_LA_D_1288217.wav dev hn-sinc-nsf -0.999419 2
wav/hifigan_LA_D_3548515.wav dev hifigan -0.9974993 1
wav/hn-sinc-nsf-hifi_LA_T_6106283.wav dev hn-sinc-nsf-hifi -0.9983973 3
wav/LA_T_3690594.wav dev bonafide -0.99616647 0
wav/hn-sinc-nsf_LA_D_7916368.wav dev hn-sinc-nsf -0.99551165 2
wav/waveglow_LA_D_4304868.wav dev waveglow -0.9951563 4
wav/hn-sinc-nsf_LA_T_4112194.wav dev hn-sinc-nsf -0.99703443 2
wav/LA_D_2082295.wav dev bonafide -0.9954679 0
wav/LA_T_8176264.wav dev bonafide -0.9960748 0
wav/waveglow_LA_D_7215902.wav dev waveglow -0.9955362 4
wav/hn-sinc-nsf_LA_T_9854823.wav dev hn-sinc-nsf -0.99614394 2
wav/LA_T_8180259.wav dev bonafide -0.9953046 0
wav/LA_D_7447418.wav dev bonafide -0.9940772 0
wav/LA_D_3399790.wav dev bonafide -0.99456006 0
wav/hn-sinc-nsf-hifi_LA_T_1745690.wav dev hn-sinc-nsf-hifi -0.99913776 3
wav/waveglow_LA_D_2338525.wav dev waveglow -0.9988232 4
wav/hn-sinc-nsf_LA_D_2906873.wav dev hn-sinc-nsf -0.9995559 2
wav/waveglow_LA_D_9354139.wav dev waveglow -0.998754 4
wav/LA_D_4132709.wav dev bonafide -0.99467397 0
wav/hn-sinc-nsf_LA_D_8633579.wav dev hn-sinc-nsf -0.9988514 2
wav/LA_D_9241530.wav dev bonafide -0.99873024 0
wav/hifigan_LA_D_5383174.wav dev hifigan -0.998665 1
wav/LA_T_7720305.wav dev bonafide -0.9987392 0
