path subset label score pred
generated_audio/ljspeech_parallel_wavegan/LJ016-0420_gen.wav test spoof -0.99495643 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_3966.wav test spoof -0.9995234 0
generated_audio/ljspeech_multi_band_melgan/LJ021-0038_gen.wav test spoof -0.99488693 0
generated_audio/ljspeech_multi_band_melgan/LJ008-0071_gen.wav test spoof -0.89527637 0
generated_audio/ljspeech_waveglow/LJ042-0066.wav test spoof -0.98873 0
generated_audio/ljspeech_melgan_large/LJ007-0086_gen.wav test spoof -0.98362684 0
generated_audio/ljspeech_melgan_large/LJ026-0094_gen.wav test spoof -0.99999976 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_2566.wav test spoof -0.99802005 0
generated_audio/ljspeech_waveglow/LJ032-0016.wav test spoof -0.99992025 0
generated_audio/jsut_parallel_wavegan/BASIC5000_1225_gen.wav test spoof -0.9883354 0
generated_audio/jsut_parallel_wavegan/BASIC5000_0047_gen.wav test spoof -0.93582606 0
generated_audio/ljspeech_waveglow/LJ012-0173.wav test spoof -0.9963475 0
generated_audio/ljspeech_melgan_large/LJ048-0279_gen.wav test spoof -0.9999695 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_13469.wav test spoof -0.99986076 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_12392.wav test spoof -0.9934697 0
generated_audio/ljspeech_hifiGAN/LJ018-0251_generated.wav test spoof -0.93419397 0
generated_audio/jsut_multi_band_melgan/BASIC5000_3293_gen.wav test spoof -0.9778748 0
generated_audio/jsut_parallel_wavegan/BASIC5000_0514_gen.wav test spoof -0.99928075 0
generated_audio/ljspeech_melgan_large/LJ041-0107_gen.wav test spoof -0.9978428 0
generated_audio/ljspeech_melgan_large/LJ007-0112_gen.wav test spoof -0.9952685 0
generated_audio/jsut_parallel_wavegan/BASIC5000_3665_gen.wav test spoof -0.9843078 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_7143.wav test spoof -0.99952614 0
generated_audio/ljspeech_waveglow/LJ015-0177.wav test spoof -0.62946534 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_13060.wav test spoof -0.9996679 0
generated_audio/ljspeech_multi_band_melgan/LJ045-0019_gen.wav test spoof -0.98980427 0
generated_audio/ljspeech_hifiGAN/LJ029-0163_generated.wav test spoof -0.99975723 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_15178.wav test spoof -0.998841 0
generated_audio/ljspeech_waveglow/LJ045-0090.wav test spoof -0.972335 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_2279.wav test spoof -0.99999464 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_14228.wav test spoof -0.9998597 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_3315.wav test spoof -0.9999572 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_16189.wav test spoof -0.99998856 0
generated_audio/ljspeech_melgan/LJ016-0422_gen.wav test spoof -0.99004585 0
generated_audio/ljspeech_melgan/LJ035-0062_gen.wav test spoof -0.9995586 0
generated_audio/ljspeech_waveglow/LJ044-0069.wav test spoof -0.99932265 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_1657.wav test spoof -0.9803315 0
generated_audio/ljspeech_waveglow/LJ007-0088.wav test spoof -0.95157874 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_7028.wav test spoof -0.9792795 0
generated_audio/ljspeech_full_band_melgan/LJ024-0034_gen.wav test spoof -0.99935836 0
generated_audio/ljspeech_waveglow/LJ018-0388.wav test spoof -0.9935408 0
generated_audio/jsut_multi_band_melgan/BASIC5000_2715_gen.wav test spoof -0.9999554 0
generated_audio/ljspeech_parallel_wavegan/LJ028-0295_gen.wav test spoof -0.9999573 0
generated_audio/ljspeech_hifiGAN/LJ006-0173_generated.wav test spoof -0.99982136 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_6846.wav test spoof -0.9978769 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_14551.wav test spoof -0.9998336 0
generated_audio/ljspeech_parallel_wavegan/LJ031-0152_gen.wav test spoof -0.9322376 0
generated_audio/ljspeech_waveglow/LJ001-0014.wav test spoof -0.98596364 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_7574.wav test spoof -0.9972963 0
generated_audio/ljspeech_melgan_large/LJ006-0087_gen.wav test spoof -0.99997103 0
generated_audio/ljspeech_parallel_wavegan/LJ017-0087_gen.wav test spoof -0.91745085 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_16081.wav test spoof -0.930623 0
generated_audio/ljspeech_full_band_melgan/LJ046-0115_gen.wav test spoof -0.9870609 0
generated_audio/ljspeech_multi_band_melgan/LJ040-0019_gen.wav test spoof -0.948935 0
generated_audio/ljspeech_full_band_melgan/LJ050-0241_gen.wav test spoof -0.9994879 0
generated_audio/ljspeech_hifiGAN/LJ022-0097_generated.wav test spoof -0.99876815 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_11849.wav test spoof -0.9995515 0
generated_audio/ljspeech_multi_band_melgan/LJ006-0257_gen.wav test spoof -0.99834275 0
generated_audio/ljspeech_full_band_melgan/LJ017-0078_gen.wav test spoof -0.9938711 0
generated_audio/ljspeech_parallel_wavegan/LJ032-0149_gen.wav test spoof -0.99996555 0
generated_audio/ljspeech_parallel_wavegan/LJ028-0421_gen.wav test spoof -0.97344106 0
generated_audio/ljspeech_melgan/LJ020-0006_gen.wav test spoof -0.3335661 1
generated_audio/ljspeech_parallel_wavegan/LJ011-0234_gen.wav test spoof -0.99757475 0
generated_audio/ljspeech_multi_band_melgan/LJ018-0220_gen.wav test spoof -0.39653733 1
generated_audio/ljspeech_melgan_large/LJ028-0289_gen.wav test spoof -0.9964941 0
generated_audio/ljspeech_melgan_large/LJ037-0244_gen.wav test spoof -0.9980976 0
generated_audio/ljspeech_melgan_large/LJ050-0231_gen.wav test spoof -0.99397534 0
generated_audio/ljspeech_melgan_large/LJ047-0212_gen.wav test spoof -0.9942211 0
generated_audio/ljspeech_hifiGAN/LJ009-0286_generated.wav test spoof -0.98576874 0
generated_audio/ljspeech_melgan/LJ017-0095_gen.wav test spoof -0.98733866 0
generated_audio/ljspeech_melgan/LJ037-0073_gen.wav test spoof -0.9936288 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_1280.wav test spoof -0.99020886 0
generated_audio/ljspeech_melgan_large/LJ017-0269_gen.wav test spoof -0.99384576 0
generated_audio/ljspeech_hifiGAN/LJ005-0163_generated.wav test spoof -0.9760124 0
generated_audio/ljspeech_melgan/LJ019-0243_gen.wav test spoof -0.99603015 0
generated_audio/ljspeech_hifiGAN/LJ029-0061_generated.wav test spoof -0.99938726 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_9144.wav test spoof -0.9999056 0
generated_audio/ljspeech_waveglow/LJ034-0125.wav test spoof -0.99958175 0
generated_audio/jsut_parallel_wavegan/BASIC5000_0981_gen.wav test spoof -0.9368588 0
generated_audio/ljspeech_melgan/LJ047-0127_gen.wav test spoof -0.94575727 0
generated_audio/ljspeech_hifiGAN/LJ018-0373_generated.wav test spoof -0.99922776 0
generated_audio/ljspeech_parallel_wavegan/LJ018-0318_gen.wav test spoof -0.99993885 0
generated_audio/ljspeech_multi_band_melgan/LJ042-0161_gen.wav test spoof -0.99993026 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_5750.wav test spoof -0.9997384 0
generated_audio/ljspeech_melgan/LJ008-0219_gen.wav test spoof -0.99797124 0
generated_audio/ljspeech_parallel_wavegan/LJ042-0214_gen.wav test spoof -0.9999825 0
generated_audio/ljspeech_full_band_melgan/LJ027-0040_gen.wav test spoof -0.9998344 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_13589.wav test spoof -0.97298086 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_6184.wav test spoof -0.9951904 0
generated_audio/ljspeech_melgan/LJ031-0169_gen.wav test spoof -0.99996805 0
generated_audio/jsut_multi_band_melgan/BASIC5000_1536_gen.wav test spoof -0.9908179 0
generated_audio/ljspeech_waveglow/LJ038-0218.wav test spoof -0.5840488 0
generated_audio/ljspeech_melgan/LJ036-0097_gen.wav test spoof -0.98793995 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_744.wav test spoof -0.9974686 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_10819.wav test spoof -0.9978672 0
generated_audio/ljspeech_full_band_melgan/LJ043-0056_gen.wav test spoof -0.999974 0
generated_audio/ljspeech_hifiGAN/LJ004-0060_generated.wav test spoof -0.99887973 0
generated_audio/ljspeech_melgan/LJ035-0131_gen.wav test spoof -0.98404074 0
generated_audio/jsut_multi_band_melgan/BASIC5000_2819_gen.wav test spoof -0.9999877 0
generated_audio/ljspeech_melgan_large/LJ019-0090_gen.wav test spoof -0.92348385 0
generated_audio/ljspeech_full_band_melgan/LJ004-0108_gen.wav test spoof -0.99998724 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_13090.wav test spoof -0.99999595 0
generated_audio/ljspeech_melgan_large/LJ008-0047_gen.wav test spoof -0.9248691 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_12714.wav test spoof -0.99990153 0
generated_audio/ljspeech_melgan/LJ017-0075_gen.wav test spoof -0.99552804 0
generated_audio/ljspeech_waveglow/LJ003-0214.wav test spoof -0.99999964 0
generated_audio/ljspeech_hifiGAN/LJ002-0157_generated.wav test spoof -0.99996054 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_5959.wav test spoof -0.9998093 0
generated_audio/ljspeech_multi_band_melgan/LJ037-0205_gen.wav test spoof -0.9917944 0
generated_audio/ljspeech_hifiGAN/LJ022-0077_generated.wav test spoof -0.99665016 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_7255.wav test spoof -0.99900407 0
generated_audio/ljspeech_melgan/LJ004-0128_gen.wav test spoof -0.9999262 0
generated_audio/ljspeech_full_band_melgan/LJ026-0010_gen.wav test spoof -0.9997857 0
generated_audio/jsut_parallel_wavegan/BASIC5000_2375_gen.wav test spoof -0.9994803 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_605.wav test spoof -0.9932954 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_9368.wav test spoof -0.9999466 0
generated_audio/ljspeech_parallel_wavegan/LJ016-0143_gen.wav test spoof -0.95858413 0
generated_audio/ljspeech_melgan/LJ038-0046_gen.wav test spoof -0.9996952 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_11696.wav test spoof -0.9991186 0
generated_audio/ljspeech_multi_band_melgan/LJ009-0193_gen.wav test spoof -0.99997056 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_5343.wav test spoof -0.99998105 0
generated_audio/ljspeech_waveglow/LJ025-0074.wav test spoof -0.9999865 0
generated_audio/ljspeech_full_band_melgan/LJ028-0096_gen.wav test spoof -0.9999846 0
generated_audio/ljspeech_melgan_large/LJ019-0296_gen.wav test spoof -0.99999154 0
generated_audio/ljspeech_hifiGAN/LJ016-0288_generated.wav test spoof -0.9992206 0
generated_audio/ljspeech_waveglow/LJ048-0004.wav test spoof -0.9848595 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_12911.wav test spoof -0.99800545 0
generated_audio/ljspeech_parallel_wavegan/LJ028-0470_gen.wav test spoof -0.9967638 0
generated_audio/jsut_parallel_wavegan/BASIC5000_2531_gen.wav test spoof -0.99070704 0
generated_audio/ljspeech_melgan_large/LJ010-0024_gen.wav test spoof -0.78492075 0
generated_audio/ljspeech_waveglow/LJ039-0145.wav test spoof -0.9997627 0
generated_audio/ljspeech_hifiGAN/LJ048-0161_generated.wav test spoof -0.99709404 0
generated_audio/ljspeech_melgan_large/LJ022-0196_gen.wav test spoof -0.9992193 0
generated_audio/ljspeech_waveglow/LJ029-0028.wav test spoof -0.9868377 0
generated_audio/ljspeech_melgan/LJ050-0238_gen.wav test spoof -0.9890688 0
generated_audio/ljspeech_parallel_wavegan/LJ041-0041_gen.wav test spoof -0.99800736 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_11397.wav test spoof -0.9649918 0
generated_audio/ljspeech_waveglow/LJ017-0222.wav test spoof -0.9998165 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_8578.wav test spoof -0.99996746 0
generated_audio/ljspeech_hifiGAN/LJ050-0199_generated.wav test spoof -0.99996066 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1283.wav test spoof -0.99892324 0
generated_audio/ljspeech_melgan_large/LJ009-0093_gen.wav test spoof -0.9998486 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_2663.wav test spoof -0.8847356 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1052.wav test spoof -0.9988399 0
generated_audio/ljspeech_parallel_wavegan/LJ042-0167_gen.wav test spoof -0.9998604 0
generated_audio/ljspeech_hifiGAN/LJ038-0224_generated.wav test spoof -0.9999994 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_14027.wav test spoof -0.9657507 0
generated_audio/ljspeech_melgan/LJ010-0247_gen.wav test spoof -0.9998715 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_2462.wav test spoof -0.8240851 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_14865.wav test spoof -0.9987198 0
generated_audio/ljspeech_melgan_large/LJ005-0291_gen.wav test spoof -0.999185 0
generated_audio/ljspeech_melgan/LJ044-0157_gen.wav test spoof -0.99999595 0
generated_audio/ljspeech_multi_band_melgan/LJ010-0299_gen.wav test spoof -0.999881 0
generated_audio/ljspeech_waveglow/LJ028-0328.wav test spoof -0.99155676 0
generated_audio/ljspeech_full_band_melgan/LJ044-0107_gen.wav test spoof -0.9989778 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_10290.wav test spoof -0.99999905 0
generated_audio/ljspeech_hifiGAN/LJ009-0020_generated.wav test spoof -0.89374256 0
generated_audio/ljspeech_melgan_large/LJ046-0231_gen.wav test spoof -0.9999901 0
generated_audio/ljspeech_waveglow/LJ045-0107.wav test spoof -0.99633455 0
generated_audio/jsut_multi_band_melgan/BASIC5000_1942_gen.wav test spoof -0.99974495 0
generated_audio/ljspeech_full_band_melgan/LJ009-0003_gen.wav test spoof -0.9999634 0
generated_audio/ljspeech_parallel_wavegan/LJ039-0204_gen.wav test spoof -0.7868448 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_4527.wav test spoof -0.99998295 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_8337.wav test spoof -0.9966587 0
generated_audio/jsut_multi_band_melgan/BASIC5000_2467_gen.wav test spoof -0.49664375 4
generated_audio/ljspeech_melgan/LJ020-0081_gen.wav test spoof -0.99355644 0
generated_audio/ljspeech_waveglow/LJ005-0039.wav test spoof -0.9987992 0
generated_audio/ljspeech_hifiGAN/LJ038-0104_generated.wav test spoof -0.99954283 0
generated_audio/ljspeech_multi_band_melgan/LJ037-0102_gen.wav test spoof -0.99976724 0
generated_audio/ljspeech_hifiGAN/LJ019-0263_generated.wav test spoof -0.9992493 0
generated_audio/ljspeech_waveglow/LJ023-0109.wav test spoof -0.9942483 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_8826.wav test spoof -0.9925517 0
generated_audio/ljspeech_hifiGAN/LJ046-0188_generated.wav test spoof -0.95241773 0
generated_audio/ljspeech_melgan/LJ039-0211_gen.wav test spoof -0.99984765 0
generated_audio/jsut_multi_band_melgan/BASIC5000_3966_gen.wav test spoof -0.9873232 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_5958.wav test spoof -0.9995426 0
generated_audio/ljspeech_multi_band_melgan/LJ028-0071_gen.wav test spoof -0.9996246 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_7140.wav test spoof -0.9970818 0
generated_audio/ljspeech_hifiGAN/LJ045-0159_generated.wav test spoof -0.96344703 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_1815.wav test spoof -0.9983943 0
generated_audio/ljspeech_waveglow/LJ009-0160.wav test spoof -0.9994468 0
generated_audio/ljspeech_melgan/LJ036-0154_gen.wav test spoof -0.9999851 0
generated_audio/ljspeech_melgan_large/LJ036-0047_gen.wav test spoof -0.9996828 0
generated_audio/ljspeech_melgan/LJ022-0092_gen.wav test spoof -0.999196 0
generated_audio/ljspeech_waveglow/LJ008-0306.wav test spoof -0.9989141 0
generated_audio/ljspeech_parallel_wavegan/LJ014-0160_gen.wav test spoof -0.9996117 0
generated_audio/ljspeech_parallel_wavegan/LJ004-0009_gen.wav test spoof -0.99900264 0
generated_audio/ljspeech_melgan/LJ034-0050_gen.wav test spoof -0.9905759 0
generated_audio/ljspeech_parallel_wavegan/LJ030-0132_gen.wav test spoof -0.8422426 0
generated_audio/ljspeech_full_band_melgan/LJ021-0198_gen.wav test spoof -0.99908376 0
generated_audio/jsut_parallel_wavegan/BASIC5000_3048_gen.wav test spoof -0.6989305 4
generated_audio/ljspeech_full_band_melgan/LJ029-0066_gen.wav test spoof -0.99997663 0
generated_audio/ljspeech_parallel_wavegan/LJ022-0152_gen.wav test spoof -0.9995809 0
generated_audio/ljspeech_multi_band_melgan/LJ002-0212_gen.wav test spoof -0.90915936 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_707.wav test spoof -0.9995352 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_11236.wav test spoof -0.98436815 0
generated_audio/ljspeech_waveglow/LJ016-0351.wav test spoof -0.99925584 0
generated_audio/ljspeech_waveglow/LJ037-0207.wav test spoof -0.99958104 0
generated_audio/ljspeech_waveglow/LJ006-0011.wav test spoof -0.9993882 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_14737.wav test spoof -0.9952726 0
generated_audio/ljspeech_full_band_melgan/LJ021-0184_gen.wav test spoof -0.998678 0
generated_audio/ljspeech_melgan/LJ050-0210_gen.wav test spoof -0.99865675 0
generated_audio/jsut_multi_band_melgan/BASIC5000_3939_gen.wav test spoof -0.971622 0
generated_audio/ljspeech_parallel_wavegan/LJ015-0012_gen.wav test spoof -0.99947053 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_1932.wav test spoof -0.8930499 0
generated_audio/ljspeech_hifiGAN/LJ039-0233_generated.wav test spoof -0.9452854 0
generated_audio/ljspeech_multi_band_melgan/LJ017-0124_gen.wav test spoof -0.9999707 0
generated_audio/ljspeech_melgan/LJ045-0196_gen.wav test spoof -0.998389 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_6324.wav test spoof -0.99939716 0
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_5012.wav test spoof -0.9999833 0
generated_audio/ljspeech_parallel_wavegan/LJ040-0072_gen.wav test spoof -0.9998611 0
generated_audio/ljspeech_hifiGAN/LJ015-0162_generated.wav test spoof -0.9986663 0
generated_audio/ljspeech_melgan_large/LJ019-0041_gen.wav test spoof -0.970242 0
generated_audio/ljspeech_multi_band_melgan/LJ042-0198_gen.wav test spoof -0.98210734 0
generated_audio/ljspeech_parallel_wavegan/LJ031-0075_gen.wav test spoof -0.9998535 0
generated_audio/ljspeech_melgan/LJ022-0143_gen.wav test spoof -0.9820424 0
generated_audio/ljspeech_multi_band_melgan/LJ033-0056_gen.wav test spoof -0.92971015 0
generated_audio/ljspeech_full_band_melgan/LJ030-0119_gen.wav test spoof -0.99968755 0
generated_audio/jsut_multi_band_melgan/BASIC5000_0818_gen.wav test spoof -0.99529344 0
