path subset label score pred
generated_audio/ljspeech_parallel_wavegan/LJ016-0420_gen.wav test spoof -0.92314106 2
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_3966.wav test spoof -0.9977043 1
generated_audio/ljspeech_multi_band_melgan/LJ021-0038_gen.wav test spoof -0.9997826 4
generated_audio/ljspeech_multi_band_melgan/LJ008-0071_gen.wav test spoof -0.9965432 2
generated_audio/ljspeech_waveglow/LJ042-0066.wav test spoof -0.6685547 1
generated_audio/ljspeech_melgan_large/LJ007-0086_gen.wav test spoof -0.6545575 2
generated_audio/ljspeech_melgan_large/LJ026-0094_gen.wav test spoof -0.98065776 3
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_2566.wav test spoof -0.9976688 3
generated_audio/ljspeech_waveglow/LJ032-0016.wav test spoof -0.9888694 3
generated_audio/jsut_parallel_wavegan/BASIC5000_1225_gen.wav test spoof -0.83203703 4
generated_audio/jsut_parallel_wavegan/BASIC5000_0047_gen.wav test spoof -0.9942028 4
generated_audio/ljspeech_waveglow/LJ012-0173.wav test spoof -0.9707908 3
generated_audio/ljspeech_melgan_large/LJ048-0279_gen.wav test spoof -0.9325314 3
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_13469.wav test spoof -0.49995244 2
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_12392.wav test spoof -0.83520746 3
generated_audio/ljspeech_hifiGAN/LJ018-0251_generated.wav test spoof -0.72677106 1
generated_audio/jsut_multi_band_melgan/BASIC5000_3293_gen.wav test spoof -0.9974867 4
generated_audio/jsut_parallel_wavegan/BASIC5000_0514_gen.wav test spoof -0.45218295 4
generated_audio/ljspeech_melgan_large/LJ041-0107_gen.wav test spoof -0.97368604 1
generated_audio/ljspeech_melgan_large/LJ007-0112_gen.wav test spoof -0.98950607 3
generated_audio/jsut_parallel_wavegan/BASIC5000_3665_gen.wav test spoof -0.8279423 2
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_7143.wav test spoof -0.9751472 3
generated_audio/ljspeech_waveglow/LJ015-0177.wav test spoof -0.77396554 3
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_13060.wav test spoof -0.9897654 3
generated_audio/ljspeech_multi_band_melgan/LJ045-0019_gen.wav test spoof -0.9676532 3
generated_audio/ljspeech_hifiGAN/LJ029-0163_generated.wav test spoof -0.9577876 3
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_15178.wav test spoof -0.92860377 1
generated_audio/ljspeech_waveglow/LJ045-0090.wav test spoof -0.7899309 2
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_2279.wav test spoof -0.7373565 2
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_14228.wav test spoof -0.7214661 3
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_3315.wav test spoof -0.34944665 1
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_16189.wav test spoof -0.97808313 3
generated_audio/ljspeech_melgan/LJ016-0422_gen.wav test spoof -0.460248 2
generated_audio/ljspeech_melgan/LJ035-0062_gen.wav test spoof -0.9896708 3
generated_audio/ljspeech_waveglow/LJ044-0069.wav test spoof -0.9831066 3
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_1657.wav test spoof -0.88528824 4
generated_audio/ljspeech_waveglow/LJ007-0088.wav test spoof -0.9845403 3
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_7028.wav test spoof -0.5011749 3
generated_audio/ljspeech_full_band_melgan/LJ024-0034_gen.wav test spoof -0.9709317 1
generated_audio/ljspeech_waveglow/LJ018-0388.wav test spoof -0.8481193 3
generated_audio/jsut_multi_band_melgan/BASIC5000_2715_gen.wav test spoof -0.998793 4
generated_audio/ljspeech_parallel_wavegan/LJ028-0295_gen.wav test spoof -0.99407214 3
generated_audio/ljspeech_hifiGAN/LJ006-0173_generated.wav test spoof -0.91196334 1
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_6846.wav test spoof -0.38586703 4
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_14551.wav test spoof -0.68490314 3
generated_audio/ljspeech_parallel_wavegan/LJ031-0152_gen.wav test spoof -0.8680768 2
generated_audio/ljspeech_waveglow/LJ001-0014.wav test spoof -0.65108764 1
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/generated/gen_7574.wav test spoof -0.983284 3
generated_audio/ljspeech_melgan_large/LJ006-0087_gen.wav test spoof -0.9217095 1
generated_audio/ljspeech_parallel_wavegan/LJ017-0087_gen.wav test spoof -0.82517445 3
generated_audio/common_voices_prompts_from_conformer_fastspeech2_pwg_ljspeech/gen_16081.wav test spoof -0.96977186 2
generated_audio/ljspeech_full_band_melgan/LJ046-0115_gen.wav test spoof -0.63155717 4
generated_audio/ljspeech_multi_band_melgan/LJ040-0019_gen.wav test spoof -0.9391384 3
generated_audio/ljspeech_full_band_melgan/LJ050-0241_gen.wav test spoof -0.9536633 3
generated_audio/ljspeech_hifiGAN/LJ022-0097_generated.wav test spoof -0.91361964 3
