path subset label score pred
wav/hn-sinc-nsf-hifi_LA_D_8716023.wav dev hn-sinc-nsf-hifi -0.9998951 3
wav/waveglow_LA_D_3061471.wav dev waveglow -0.97553504 4
wav/waveglow_LA_T_8758984.wav dev waveglow -0.9999145 4
wav/hn-sinc-nsf-hifi_LA_D_2004845.wav dev hn-sinc-nsf-hifi -0.9495321 3
wav/LA_T_8847275.wav dev bonafide -0.9999982 0
wav/waveglow_LA_D_2149963.wav dev waveglow -0.98874146 4
wav/hn-sinc-nsf_LA_T_7337587.wav dev hn-sinc-nsf -0.99961436 2
wav/hifigan_LA_T_9219481.wav dev hifigan -0.99999213 1
wav/hn-sinc-nsf-hifi_LA_D_3319482.wav dev hn-sinc-nsf-hifi -0.9986993 3
wav/LA_D_7605047.wav dev bonafide -0.9999254 0
wav/LA_T_6708956.wav dev bonafide -0.9998171 0
wav/hifigan_LA_T_9203438.wav dev hifigan -0.9996505 1
wav/hn-sinc-nsf_LA_D_2679014.wav dev hn-sinc-nsf -0.9999858 2
wav/hifigan_LA_T_6240107.wav dev hifigan -0.7597031 1
wav/hifigan_LA_T_9918657.wav dev hifigan -0.9999826 1
wav/waveglow_LA_T_4302417.wav dev waveglow -0.99995124 4
wav/hifigan_LA_D_2412960.wav dev hifigan -0.9999814 1
wav/hn-sinc-nsf-hifi_LA_D_6397937.wav dev hn-sinc-nsf-hifi -0.99992263 3
wav/hn-sinc-nsf-hifi_LA_D_4751390.wav dev hn-sinc-nsf-hifi -0.9912976 3
wav/LA_D_6509046.wav dev bonafide -0.9933895 0
wav/hn-sinc-nsf_LA_T_3324636.wav dev hn-sinc-nsf -0.9987041 2
wav/hn-sinc-nsf-hifi_LA_D_4517590.wav dev hn-sinc-nsf-hifi -0.9999871 3
wav/LA_T_7696598.wav dev bonafide -0.99994373 0
wav/LA_T_9502120.wav dev bonafide -0.9999951 0
wav/waveglow_LA_T_6435392.wav dev waveglow -0.99990284 4
wav/hifigan_LA_T_8807017.wav dev hifigan -0.9999852 1
wav/waveglow_LA_T_2528047.wav dev waveglow -0.9948842 4
wav/waveglow_LA_D_4334876.wav dev waveglow -0.99999464 4
wav/hn-sinc-nsf_LA_T_7566003.wav dev hn-sinc-nsf -0.99999356 2
wav/LA_D_5701193.wav dev bonafide -0.9998161 0
wav/LA_D_2906873.wav dev bonafide -0.99964905 0
wav/hn-sinc-nsf-hifi_LA_D_2223225.wav dev hn-sinc-nsf-hifi -0.9999788 3
wav/waveglow_LA_D_3224671.wav dev waveglow -0.9610768 4
wav/hifigan_LA_D_4789150.wav dev hifigan -0.9997367 1
wav/hifigan_LA_D_9042964.wav dev hifigan -0.99986243 1
wav/LA_T_5596732.wav dev bonafide -0.99759656 0
wav/LA_T_9634249.wav dev bonafide -0.97600025 0
wav/hn-sinc-nsf_LA_T_7597238.wav dev hn-sinc-nsf -0.99938834 2
wav/hifigan_LA_T_2101210.wav dev hifigan -0.99975413 1
wav/hifigan_LA_D_2059154.wav dev hifigan -0.9981433 1
wav/LA_D_4523147.wav dev bonafide -0.999688 0
wav/waveglow_LA_D_7919190.wav dev waveglow -0.99990654 4
wav/hn-sinc-nsf_LA_D_2459993.wav dev hn-sinc-nsf -0.99989426 2
wav/hn-sinc-nsf-hifi_LA_T_8536928.wav dev hn-sinc-nsf-hifi -0.9998932 3
wav/LA_T_9192060.wav dev bonafide -0.9995447 0
wav/hn-sinc-nsf_LA_T_6657121.wav dev hn-sinc-nsf -0.99977463 2
wav/waveglow_LA_D_1240976.wav dev waveglow -0.99883515 4
wav/LA_D_3549588.wav dev bonafide -0.9996996 0
wav/hn-sinc-nsf-hifi_LA_T_6396662.wav dev hn-sinc-nsf-hifi -0.99996495 3
wav/hn-sinc-nsf_LA_T_7490764.wav dev hn-sinc-nsf -0.99959487 2
wav/hn-sinc-nsf_LA_T_4146672.wav dev hn-sinc-nsf -0.6266178 2
wav/hn-sinc-nsf-hifi_LA_T_4817040.wav dev hn-sinc-nsf-hifi -0.9999765 3
wav/hifigan_LA_D_3882050.wav dev hifigan -0.99979514 1
wav/hn-sinc-nsf_LA_D_1480186.wav dev hn-sinc-nsf -0.9950352 2
wav/hn-sinc-nsf_LA_T_5458231.wav dev hn-sinc-nsf -0.9999993 2
wav/hifigan_LA_T_4980341.wav dev hifigan -0.9999858 1
wav/waveglow_LA_D_1130470.wav dev waveglow -0.999998 4
wav/hn-sinc-nsf-hifi_LA_D_7473394.wav dev hn-sinc-nsf-hifi -0.99783033 3
wav/hn-sinc-nsf-hifi_LA_D_3792397.wav dev hn-sinc-nsf-hifi -0.9958313 3
wav/hn-sinc-nsf-hifi_LA_T_1284700.wav dev hn-sinc-nsf-hifi -0.9999907 3
wav/waveglow_LA_T_8503822.wav dev waveglow -0.99999714 4
wav/hn-sinc-nsf-hifi_LA_D_5554369.wav dev hn-sinc-nsf-hifi -0.9906296 3
wav/hn-sinc-nsf_LA_D_5604212.wav dev hn-sinc-nsf -0.9993767 2
wav/hn-sinc-nsf-hifi_LA_D_5056218.wav dev hn-sinc-nsf-hifi -0.999213 3
wav/hn-sinc-nsf-hifi_LA_T_1459702.wav dev hn-sinc-nsf-hifi -0.9907488 3
wav/hn-sinc-nsf_LA_D_1091602.wav dev hn-sinc-nsf -0.99992776 2
wav/waveglow_LA_T_8914289.wav dev waveglow -0.9999968 4
wav/LA_T_6246443.wav dev bonafide -0.9997516 0
wav/hn-sinc-nsf-hifi_LA_D_3892057.wav dev hn-sinc-nsf-hifi -0.9994954 3
wav/LA_D_1412552.wav dev bonafide -0.9179812 0
wav/hn-sinc-nsf-hifi_LA_D_7230566.wav dev hn-sinc-nsf-hifi -0.9978769 3
wav/hifigan_LA_T_9206457.wav dev hifigan -0.99903643 1
wav/LA_D_6068075.wav dev bonafide -0.999858 0
wav/hifigan_LA_T_3395385.wav dev hifigan -0.9999064 1
wav/hifigan_LA_D_3163255.wav dev hifigan -0.9901792 1
wav/hn-sinc-nsf_LA_D_2850598.wav dev hn-sinc-nsf -0.9998497 2
wav/LA_D_6549373.wav dev bonafide -0.9999672 0
wav/hn-sinc-nsf_LA_D_1288217.wav dev hn-sinc-nsf -0.99995923 2
